seed,f1_orbit_tied,f1_projection,f1_free
19,0.5147679324894515,0.5147679324894515,0.5271966527196653
19,0.4444444444444444,0.4444444444444444,0.4542586750788643
19,0.27586206896551724,0.3645320197044335,0.36097560975609755
19,0.7070063694267517,0.7070063694267517,0.7025316455696202
19,0.47019867549668876,0.47019867549668876,0.46710526315789475
19,0.5505617977528091,0.5505617977528091,0.5240641711229945
19,0.7692307692307692,0.7692307692307692,0.7645259938837919
19,0.4296875,0.4296875,0.42635658914728675
19,0.44642857142857145,0.5625,0.5575221238938053
19,0.32152588555858314,0.32152588555858314,0.33062330623306235
19,0.5148514851485149,0.5148514851485149,0.4928909952606635
19,0.35154394299287417,0.35154394299287417,0.3498817966903073
19,0.6335403726708074,0.6335403726708074,0.6049382716049383
19,0.5948717948717949,0.5948717948717949,0.5888324873096447
19,0.496,0.496,0.49206349206349204
19,0.5485714285714285,0.5485714285714285,0.5217391304347827
19,0.3670886075949367,0.5029940119760479,0.5149700598802395
19,0.42000000000000004,0.4114832535885168,0.42105263157894735
19,0.723404255319149,0.723404255319149,0.7195767195767195
19,0.6321839080459771,0.6321839080459771,0.6666666666666666
19,0.36129032258064514,0.36129032258064514,0.3414634146341463
19,0.6,0.6,0.5963855421686747
19,0.5465116279069767,0.5465116279069767,0.5433526011560693
19,0.8554216867469879,0.8554216867469879,0.8622754491017963
19,0.2878787878787879,0.4113475177304964,0.4113475177304964
19,0.4307692307692308,0.4307692307692308,0.40287769784172667
19,0.6503067484662576,0.6503067484662576,0.6463414634146342
19,0.684931506849315,0.684931506849315,0.6772727272727272
19,0.7586206896551724,0.7586206896551724,0.7547169811320755
19,0.7063829787234042,0.7063829787234042,0.70042194092827
19,0.47802197802197804,0.532967032967033,0.4972677595628416
19,0.10658307210031348,0.10658307210031348,0.10591900311526481
19,0.2276923076923077,0.2276923076923077,0.2385321100917431
19,0.599078341013825,0.599078341013825,0.593607305936073
19,0.6301369863013698,0.6301369863013698,0.6394557823129252
19,0.7350993377483444,0.7350993377483444,0.7302631578947368
